source_year,data_year,source_file,source_url,page,table_index,table_name,metric_family,record_role,procedure_type,procedure_group,procedure,geo,dimension_type,dimension,metric_name,rank,value,value_text,unit,percent,percent_of_total,compare_to_year,note,series_key,row_hash
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Global,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,47.1,47.1%,percent,47.1,,,,additional_statistics||||Global|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,17165cd0414a3508
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Argentina,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,47.8,47.8%,percent,47.8,,,,additional_statistics||||Argentina|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,4924eecaa293c08c
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Brazil,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,36.8,36.8%,percent,36.8,,,,additional_statistics||||Brazil|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,33f269c52d17f0df
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Colombia,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,77.8,77.8%,percent,77.8,,,,additional_statistics||||Colombia|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,0976c69bfec7b189
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Germany,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,18.5,18.5%,percent,18.5,,,,additional_statistics||||Germany|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,faa69ce221ee24aa
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Greece,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,5.9,5.9%,percent,5.9,,,,additional_statistics||||Greece|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,c55fed6a24b3770b
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,India,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,38.7,38.7%,percent,38.7,,,,additional_statistics||||India|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,2a2c515892916a86
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Italy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,16.1,16.1%,percent,16.1,,,,additional_statistics||||Italy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,0c554c9bed12ed6b
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Mexico,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,89.6,89.6%,percent,89.6,,,,additional_statistics||||Mexico|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,bf966d464fe9bd39
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Romania,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,23.5,23.5%,percent,23.5,,,,additional_statistics||||Romania|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,c367f5c60ea53c45
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Spain,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,41.7,41.7%,percent,41.7,,,,additional_statistics||||Spain|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,361e8b4ff197b446
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Thailand,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,19.4,19.4%,percent,19.4,,,,additional_statistics||||Thailand|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,478ab28ef7f6d111
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Turkiye,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,69.6,69.6%,percent,69.6,,,,additional_statistics||||Turkiye|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,69cc5d6c183f76b4
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,United States,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Bichectomy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy,,40.0,40.0%,percent,40.0,,,,additional_statistics||||United States|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Bichectomy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Bichectomy|percent,445b6b2c45cf0c3b
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Global,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,63.0,63.0%,percent,63.0,,,,additional_statistics||||Global|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,34ff3758268d6179
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Argentina,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,41.7,41.7%,percent,41.7,,,,additional_statistics||||Argentina|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,902bfa87e82e22e1
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Brazil,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,63.2,63.2%,percent,63.2,,,,additional_statistics||||Brazil|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,183605ea47eac174
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Colombia,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,76.9,76.9%,percent,76.9,,,,additional_statistics||||Colombia|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,787c643fca2fcab0
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Germany,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,75.9,75.9%,percent,75.9,,,,additional_statistics||||Germany|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,e43f156491d14cc0
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Greece,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,61.9,61.9%,percent,61.9,,,,additional_statistics||||Greece|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,7156580e7de95b38
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,India,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,55.6,55.6%,percent,55.6,,,,additional_statistics||||India|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,11769f1a6815a6e8
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Italy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,59.4,59.4%,percent,59.4,,,,additional_statistics||||Italy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,c78a3d9b2807d7c7
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Mexico,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,83.3,83.3%,percent,83.3,,,,additional_statistics||||Mexico|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,9ab59d3255825bcf
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Romania,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,27.5,27.5%,percent,27.5,,,,additional_statistics||||Romania|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,bdb70b0ff86200ca
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Spain,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,75.0,75.0%,percent,75.0,,,,additional_statistics||||Spain|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,192e71fd1a182ea0
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Thailand,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,35.5,35.5%,percent,35.5,,,,additional_statistics||||Thailand|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,3c41efa8bf24f777
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Turkiye,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,75.0,75.0%,percent,75.0,,,,additional_statistics||||Turkiye|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,2b136a02fec812df
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,United States,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Brachioplasty,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty,,83.3,83.3%,percent,83.3,,,,additional_statistics||||United States|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Brachioplasty|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Brachioplasty|percent,42c173f68031795c
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Global,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,61.6,61.6%,percent,61.6,,,,additional_statistics||||Global|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,f22195bedb485486
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Argentina,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,45.8,45.8%,percent,45.8,,,,additional_statistics||||Argentina|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,8618ae1562c36695
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Brazil,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,58.8,58.8%,percent,58.8,,,,additional_statistics||||Brazil|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,0158e41a9c9baa6d
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Colombia,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,67.9,67.9%,percent,67.9,,,,additional_statistics||||Colombia|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,daedc97ad877a654
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Germany,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,71.4,71.4%,percent,71.4,,,,additional_statistics||||Germany|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,a35905117f5e923f
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Greece,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,52.6,52.6%,percent,52.6,,,,additional_statistics||||Greece|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,4948401a0f2453ea
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,India,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,72.5,72.5%,percent,72.5,,,,additional_statistics||||India|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,d8cc45bf8d725d94
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Italy,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,32.3,32.3%,percent,32.3,,,,additional_statistics||||Italy|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,42378550ff80fea4
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Mexico,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,74.3,74.3%,percent,74.3,,,,additional_statistics||||Mexico|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,3029f62018752877
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Romania,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,37.7,37.7%,percent,37.7,,,,additional_statistics||||Romania|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,d3b9c0de2fc5edc6
2021,2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,55,1,additional_statistics,additional_statistics,current,,,,Spain,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:,Mommy Makeover,PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover,,58.3,58.3%,percent,58.3,,,,additional_statistics||||Spain|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021:|Mommy Makeover|PERCENT OF PHYSICIANS PERFORMING THE FOLLOWING PROCEDURES IN 2021: - Mommy Makeover|percent,49490fc0b70d9cc8
