source_file,data_type,category_l1,category_l2,category_l3,geo,value,unit,year,source_org,report_title,url,note,confidence
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Thigh lift,United States - ASPS Region 1,12.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Thigh lift,United States - ASPS Region 2,15.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Thigh lift,United States - ASPS Region 3,26.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Thigh lift,United States - ASPS Region 4,22.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Thigh lift,United States - ASPS Region 5,24.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Upper arm lift (brachioplasty),United States - ASPS Region 1,13.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Upper arm lift (brachioplasty),United States - ASPS Region 2,18.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Upper arm lift (brachioplasty),United States - ASPS Region 3,28.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Upper arm lift (brachioplasty),United States - ASPS Region 4,20.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Body,Upper arm lift (brachioplasty),United States - ASPS Region 5,21.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast augmentation (implant placement for both primary and/or revisions),United States - ASPS Region 1,11.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast augmentation (implant placement for both primary and/or revisions),United States - ASPS Region 2,15.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast augmentation (implant placement for both primary and/or revisions),United States - ASPS Region 3,20.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast augmentation (implant placement for both primary and/or revisions),United States - ASPS Region 4,17.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast augmentation (implant placement for both primary and/or revisions),United States - ASPS Region 5,37.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast implant removals (augmentation patients only),United States - ASPS Region 1,9.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast implant removals (augmentation patients only),United States - ASPS Region 2,11.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast implant removals (augmentation patients only),United States - ASPS Region 3,28.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast implant removals (augmentation patients only),United States - ASPS Region 4,17.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast implant removals (augmentation patients only),United States - ASPS Region 5,35.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast lift (mastopexy),United States - ASPS Region 1,10.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast lift (mastopexy),United States - ASPS Region 2,14.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast lift (mastopexy),United States - ASPS Region 3,28.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast lift (mastopexy),United States - ASPS Region 4,20.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast lift (mastopexy),United States - ASPS Region 5,28.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction (aesthetic patients only),United States - ASPS Region 1,12.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction (aesthetic patients only),United States - ASPS Region 2,16.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction (aesthetic patients only),United States - ASPS Region 3,27.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction (aesthetic patients only),United States - ASPS Region 4,17.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction (aesthetic patients only),United States - ASPS Region 5,29.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction in males (gynecomastia surgery),United States - ASPS Region 1,15.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction in males (gynecomastia surgery),United States - ASPS Region 2,19.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction in males (gynecomastia surgery),United States - ASPS Region 3,24.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction in males (gynecomastia surgery),United States - ASPS Region 4,16.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Breast,Breast reduction in males (gynecomastia surgery),United States - ASPS Region 5,26.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"HA fillers (e.g., Juvederm Ultra®, Ultra Plus®, Voluma®, Volbella®, Vollure®, Restylane Lyft®, Restylane Silk®, Belotero®, Bolvella®, Restylane®)",United States - ASPS Region 1,17.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"HA fillers (e.g., Juvederm Ultra®, Ultra Plus®, Voluma®, Volbella®, Vollure®, Restylane Lyft®, Restylane Silk®, Belotero®, Bolvella®, Restylane®)",United States - ASPS Region 2,13.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"HA fillers (e.g., Juvederm Ultra®, Ultra Plus®, Voluma®, Volbella®, Vollure®, Restylane Lyft®, Restylane Silk®, Belotero®, Bolvella®, Restylane®)",United States - ASPS Region 3,21.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"HA fillers (e.g., Juvederm Ultra®, Ultra Plus®, Voluma®, Volbella®, Vollure®, Restylane Lyft®, Restylane Silk®, Belotero®, Bolvella®, Restylane®)",United States - ASPS Region 4,16.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"HA fillers (e.g., Juvederm Ultra®, Ultra Plus®, Voluma®, Volbella®, Vollure®, Restylane Lyft®, Restylane Silk®, Belotero®, Bolvella®, Restylane®)",United States - ASPS Region 5,33.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,Lip augmentation (with injectable materials),United States - ASPS Region 1,17.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,Lip augmentation (with injectable materials),United States - ASPS Region 2,16.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,Lip augmentation (with injectable materials),United States - ASPS Region 3,29.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,Lip augmentation (with injectable materials),United States - ASPS Region 4,16.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,Lip augmentation (with injectable materials),United States - ASPS Region 5,23.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Neuromodulator injection (Botox®, Dysport®, Xeomin®, Jeaveau®, Daxxify®)",United States - ASPS Region 1,13.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Neuromodulator injection (Botox®, Dysport®, Xeomin®, Jeaveau®, Daxxify®)",United States - ASPS Region 2,13.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Neuromodulator injection (Botox®, Dysport®, Xeomin®, Jeaveau®, Daxxify®)",United States - ASPS Region 3,30.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Neuromodulator injection (Botox®, Dysport®, Xeomin®, Jeaveau®, Daxxify®)",United States - ASPS Region 4,20.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Neuromodulator injection (Botox®, Dysport®, Xeomin®, Jeaveau®, Daxxify®)",United States - ASPS Region 5,23.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Non-HA fillers (e.g., Radiesse®, Sculptra®, Bellafill®, Renuva® )",United States - ASPS Region 1,11.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Non-HA fillers (e.g., Radiesse®, Sculptra®, Bellafill®, Renuva® )",United States - ASPS Region 2,19.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 2: East North Central; West North Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Non-HA fillers (e.g., Radiesse®, Sculptra®, Bellafill®, Renuva® )",United States - ASPS Region 3,26.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 3: South Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Non-HA fillers (e.g., Radiesse®, Sculptra®, Bellafill®, Renuva® )",United States - ASPS Region 4,9.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 4: East South Central; West South Central. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Non-HA fillers (e.g., Radiesse®, Sculptra®, Bellafill®, Renuva® )",United States - ASPS Region 5,36.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 5: Mountain; Pacific. Share of ASPS total for this procedure.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2024__regional_distribution__procedures-by-region.pdf,regional_procedure_share,Cosmetic regional distribution,Cosmetic surgical procedures,"Non-surgical skin tightening (e.g., Pelleve®, Thermage®, Ulthera®)",United States - ASPS Region 1,7.0,%,2024,ASPS,2024 ASPS cosmetic surgery regional distribution,https://www.plasticsurgery.org/documents/news/statistics/2024/cosmetic-procedures-regions-2024.pdf,Region 1: New England; Middle Atlantic. Share of ASPS total for this procedure.,official_association_report_auto_extracted
