source_file,data_type,category_l1,category_l2,category_l3,geo,value,unit,year,source_org,report_title,url,note,confidence
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Injectables,Calcium Hydroxylapatite,,Japan,123,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Injectables,Hyaluronic Acid,,Japan,134563,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Injectables,Breast HA augmentation,,Japan,493,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Injectables,Collagen,,Japan,495,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Injectables,Poly-L-Lactic Acid,,Japan,27,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Facial rejuvenation,Chemical Peel single treatment,,Japan,92501,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Facial rejuvenation,Chemical Peel repeated treatment,,Japan,110874,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Facial rejuvenation,Nonsurgical Skin Tightening,,Japan,170636,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Facial rejuvenation,Photo Rejuvenation IPL,,Japan,130767,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Other non-surgical,Hair Removal,,Japan,556079,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Other non-surgical,Non-surgical Fat Reduction,,Japan,118865,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Regenerative,Cell-based regenerative therapy,,Japan,473,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Regenerative,PRP regenerative therapy,,Japan,2979,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Regenerative,Non-PRP regenerative injection,,Japan,80453,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,All procedures,Local survey total procedures,,Japan,3058488,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Surgical procedures,Local survey total surgical procedures,,Japan,372603,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Surgical procedures,Face and Head,,Japan,302049,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Surgical procedures,Breast,,Japan,14260,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Surgical procedures,Body and Extremities,,Japan,56294,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Non-surgical procedures,Local survey total non-surgical procedures,,Japan,2685885,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Injectables,Local survey total injectables,,Japan,881309,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Facial rejuvenation,Local survey total facial rejuvenation,,Japan,906466,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Other non-surgical,Local survey total other non-surgical,,Japan,898110,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Surgical procedures,Thread Lift,,Japan,115413,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Surgical procedures,Eyelid Surgery,,Japan,83760,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Surgical procedures,Liposuction,,Japan,41939,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Injectables,Botulinum Toxin,,Japan,645005,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Injectables,Axillary odor non-surgical treatment,,Japan,185,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Injectables,Axillary hyperhidrosis non-surgical treatment,,Japan,41071,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Injectables,Calcium Hydroxylapatite,,Japan,785,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Injectables,Hyaluronic Acid,,Japan,131424,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Injectables,Breast HA augmentation,,Japan,206,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Injectables,Collagen,,Japan,391,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Injectables,Poly-L-Lactic Acid,,Japan,596,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Facial rejuvenation,Chemical Peel single treatment,,Japan,3995,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Facial rejuvenation,Chemical Peel repeated treatment,,Japan,145748,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Facial rejuvenation,Nonsurgical Skin Tightening,,Japan,189775,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Facial rejuvenation,Photo Rejuvenation IPL,,Japan,132903,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Other non-surgical,Hair Removal,,Japan,678660,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Other non-surgical,Non-surgical Fat Reduction,,Japan,121547,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Regenerative,Cell-based regenerative therapy,,Japan,805,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Regenerative,PRP regenerative therapy,,Japan,6364,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2025.pdf,procedure_volume,Regenerative,Non-PRP regenerative injection,,Japan,84697,procedures,2024,JSAPS,JSAPS 8th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/8th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
