priority,gap_score,company,company_product_count,company_priority_rank,brand,standard_product_name,product_id,seed_record_id,product_family_ids,track,form,technology,material_or_energy,verification_status,source_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,spec_tier_A,spec_tier_B,spec_tier_C,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,evidence_mix,issues,recommended_next_action
P2,48,Alma Lasers,14,,DermaClear,Hydradermabrasion System,prod_29134424e03e,REC_0851,pf_f8aff764cb9a,EBD,Skin Management,Hydrafacial,Hydrafacial,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",13,0,10,0,7,3,0,0,0,15,https://alma-lasers.com.au/product/dermaclear/,https://almalaserbd.com/quality-assurance/,https://www.alma-medicaldevices.com/news/our-medical-devices-got-the-mdr-certification,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Alvi Prague,5,,Autonomy / F-Series,综合美容工作站,prod_63bb8b978ce1,REC_0058,pf_eb0184cf7d21,EBD,HIFU,LIPUS,LIPUS,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",14,0,0,0,0,0,0,0,0,0,https://alvi-prague.ae/about-us,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,Alvi Prague,5,,DL-7000 Ultra Pulse,半导体脱毛激光,prod_a9a7cdbe4956,REC_0195,pf_ada76a16f31a,EBD,Laser,Diode Laser,Diode Laser,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",11,0,0,0,0,0,0,0,0,0,https://alvi-prague.ae/diode-lasers/,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,Alvi Prague,5,,Vascu-X (980nm),血管治疗激光,prod_ef08e393fe1a,REC_0736,pf_4f5586b2b4a2,EBD,Laser,Diode Laser,Diode Laser,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",12,0,0,0,0,0,0,0,0,0,https://alvi-prague.ae/about-us,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,Arkana Cosmetics,4,,Exo Complex,外泌体再生疗法,prod_62cba0e9d6a5,REC_0258,pf_4957194648b8,Regenerative,Exosome,Exosome,Exosome,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",9,0,0,0,0,0,0,0,0,0,https://advanced.arkanacosmetics.com/,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,Be Aes Labs,2,,PLAXPOT Tips,等离子导入头 (Plasma Tip),prod_4cb7ff56d389,REC_0552,pf_3e83914c62c2,EBD,Plasma,Plasma,Plasma,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",6,0,0,0,0,0,0,0,0,0,https://www.fibroblastusa.com/products/plaxpot,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,BioPlus,6,,REJURAN HB,REJURAN HB,prod_648384ce6a33,REC_0969,pf_e5301e835e54,Injectables,Skin Booster,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,16,0,136,0,34,102,8,0,0,18,https://www.ellepharm.com/shop/0142-rejuran-hb-193,https://tothebeauty.com/shop/skin-booster/rejuran-hb/,https://www.koreabiomed.com/news/articleView.html?idxno=26154,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,master_unverified_seed | no_registration_evidence | no_official_indication | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,BNC Korea,7,,BONIVA FILLER,BONIVA Filler,prod_26725a451fd7,REC_0974,pf_d179f458f7a1,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",10,0,0,0,0,0,0,0,0,0,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=44&urlkeyword=FLORE+Lidocaine,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,Bomtech Electronics,3,,Refine,Auto-MTS,prod_09c8433a608f,REC_0595,pf_75a4815eb805,EBD,Microneedling,Microneedling,Microneedling,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",11,0,0,0,0,0,0,0,0,0,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?lid=619415&lpcd=MDM,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,BTL,14,,EMFACE Submentum,RF + HIFES for Submental,prod_a816d8a3af2e,REC_0868,pf_4e7f174058a4,EBD,Radiofrequency,Bipolar RF,Bipolar RF,official_product_page_cross_checked,"seed_from_workbook, official_product_page",10,0,16,0,1,15,0,0,0,18,https://aestheticmedicalpractitioner.com.au/products-services/devices/introducing-emface-submentum-by-btl/,https://www.btlaesthetics.com.ph/emface/submentum,https://sanoplast.de/en/brand/emface/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,BTL,14,,EMFEMME 360,360-Degree RF Vaginal,prod_154406bbd526,REC_0869,pf_090f35029b45,EBD,Radiofrequency,Bipolar RF,Bipolar RF,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",10,0,19,0,5,14,0,0,0,9,https://www.artemedica.com/emfemme-360-vaginal-rejuvenation/,https://btlaesthetics.com/,https://btlaesthetics.com/en/for-providers/emfemme-360-providers,official_search_excerpt_spec_candidate:3; ce_notified_body_certificate:3; official_site_spec_candidate:2; company_ce_documents:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,BTL,14,,EXION Clear RF,RF for Skin Clarity,prod_b5b0c31cc885,REC_0867,pf_fdfabd05f4ad,EBD,Radiofrequency,Monopolar RF,Monopolar RF,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",9,0,16,0,3,13,0,0,0,18,https://auradent.clinic/en/aesthetic-services/advanced-tech/btl-exion-en/clear-rf-treatment/,https://bodybybtl.com/solutions/exion,https://bodybybtl.com/solutions/exion,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,BTL,14,,EXION Face,Monopolar RF + Targeted Ultrasound,prod_ecb9ce655791,REC_0873,pf_57de22d2dfa5,EBD,Radiofrequency,Monopolar RF,Monopolar RF,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",9,0,18,0,5,13,0,0,0,18,https://advanteaesthetics.com/exion-face/,https://bodybybtl.com/solutions/exion,https://www.btlaesthetics.com.ph/exion/face,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,BTL,14,,EXION Fractional RF,AI-Controlled Fractional RF,prod_2465634bea74,REC_0872,pf_8e4362062857,EBD,Radiofrequency,Fractional RF,Fractional RF,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",11,0,14,0,4,10,0,0,0,9,https://bodybybtl.com/solutions/exion,https://btlaesthetics.com.au/,https://www.btlaesthetics.com.ph/exion/face,official_search_excerpt_spec_candidate:4; ce_notified_body_certificate:3; company_ce_documents:2; official_site_spec_candidate:1,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Candela,16,,CO2RE Intima,CO2 for Womens Health,prod_d3e0d17efc06,REC_0859,pf_f2fe52315ee5,EBD,Laser,CO2 Laser,CO2 Laser,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",12,0,16,0,6,10,0,0,0,11,https://aestheticmed.co.uk/syneron-candela-announces-ce-mark-for-co2re-intima,https://syneroncandela.fi/index.php/wallstreet_portfolio/intimate-wellness/,https://www.sec.gov/Archives/edgar/data/1291361/000117891317000912/zk1719746.htm,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Candela,16,,Frax Pro,Dual-Wavelength Fractional,prod_36ae1e81e1bc,REC_0860,pf_f3116125af4f,EBD,Laser,Fractional Laser,Fractional Laser,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",12,0,44,0,5,39,0,0,0,15,https://candela.rs/proizvodi/frax-pro/,https://candela.rs/proizvodi/frax-pro/,https://www.dermatologytimes.com/view/candela-launches-frax-pro-system,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Candela,16,,Glacē,Hydro-Dermabrasion + LED,prod_40519e61ef99,REC_0865,pf_5df95a9de84c,EBD,LED/Light Therapy,Hydrafacial,Hydrafacial,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",10,0,21,0,11,10,0,0,0,18,https://www.browardbeautyinstitute.com/courses/glacecertification,https://candelamedical.com/,https://candelamedical.com/products/glace-hydrodermabrasion/,official_site_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Candela,16,,Matrix,Triple-in-One RF System,prod_77489f7a14c5,REC_0861,pf_165ccbcf246d,EBD,Radiofrequency,Fractional RF,Fractional RF,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",13,0,42,0,16,26,0,0,0,18,https://candelamedical.com/ppc/matrix/,https://candelamedical.com/,https://downloads.candulor.com/downloads/nfc-4/,official_site_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Candela,16,,VelaShape III,IR+RF+Vacuum+Massage,prod_1b140597af83,REC_0864,pf_cffa3ca298af,EBD,Radiofrequency,Bipolar RF,Bipolar RF,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",16,0,32,0,3,29,2,0,0,18,https://laserandaesthetics.co.uk/manufacturers/suppliers/candela/velashape/,http://marketing.syneron-candela.com/,https://www.prnewswire.com/news-releases/syneron-medical-receives-fda-clearance-for-abdominal-circumferential-reduction-and-ce-mark-for-the-new-velashape-iii-platform-223284041.html,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Collagen Matrix / Regenity Biosciences,1,,Soft Tissue Reinforcement,Soft Tissue Scaffold,prod_f9613565d24b,REC_0670,pf_a35a847cf89c,Injectables,Dermal Filler,Collagen,Collagen,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",9,0,0,0,0,0,0,0,0,0,https://www.collagenmatrix.com/,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,Cutera,10,,Excel V+,Enhanced Vascular Laser,prod_1069c326a57a,REC_0835,pf_257ebe8b9b96,EBD,Laser,Ktp,Ktp,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",19,0,47,0,15,32,0,0,0,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?regnum=56563&start_search=1,https://cuteraconnection.com.au/wp-content/uploads/2025/02/Portfolio-of-Products-Brochure.pdf,https://ir.cutera.com/news-releases/news-release-details/cutera-announces-global-commercial-launch-excel-vr-next,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Cutera,10,,Secret PRO,RF Microneedling + CO2 Laser,prod_5262ed1dfcc4,REC_0831,pf_773998c7fdc7,EBD,Microneedling,Fractional RF,Fractional RF,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",9,0,35,0,7,28,0,0,0,18,https://cutera.com/us-en/products/secret-rf/,https://cuteraconnection.com.au/,https://cutera.com/uk-en/products/secret-pro/,ce_notified_body_certificate:5; official_site_spec_candidate:4; official_search_excerpt_spec_candidate:1,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Cutera,10,,truSculpt flex+,Multi-Directional Stimulation,prod_e4cc96849886,REC_0834,pf_1e9cac09f6bb,EBD,EMS,HIFEM,HIFEM,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",11,0,3,0,2,1,0,0,0,15,https://cutera.com/us-en/products/truflex/,https://cutera.com/us-en/products/truflex/,https://ir.cutera.com/news-releases/news-release-details/cutera-launches-next-gen-rapid-muscle-sculpting-trusculptr-flex,ce_notified_body_certificate:5; official_site_spec_candidate:2; official_search_excerpt_spec_candidate:1,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Cutera,10,,xeo+,Enhanced Aesthetic Workstation,prod_9fa2d185e598,REC_0833,pf_d7e71f1d75f7,EBD,Platform,Multi-Platform,Multi-Platform,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",15,0,26,0,7,19,0,0,0,15,https://cutera.com/products/xeo/,https://cutera.com/us-en/products/excel-v-plus/,https://ir.cutera.com/news-releases/news-release-details/cuterar-announces-north-america-launch-xeor,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Cynosure,14,,Clarity II,Dual-Wavelength Hair Removal,prod_242bad0fc818,REC_0826,pf_f34b9d10d461,EBD,Laser,Alexandrite Laser,Alexandrite Laser,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",19,0,59,0,21,38,0,0,0,9,https://www.cynosure.com/,https://www.cynosure.com/product/picosure/,https://www.medicalexpo.com/prod/lutronic/product-69154-992643.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Cynosure,14,,Smartlipo Triplex,Triple-Wavelength Laser Lipolysis,prod_9de0668e45ad,REC_0828,pf_2040df5d1b73,EBD,Laser,Laser Lipolysis,Laser Lipolysis,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",12,0,35,0,5,30,3,0,0,18,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?regnum=46198&start_search=1,https://www.cynosure.com/product/smartlipo-triplex/,https://www.cynosure.com/product/smartlipo-triplex/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,DEKA,10,,Lipo AI,1444nm Laser Lipolysis,prod_956e9aaf5595,REC_0901,pf_f65bbd1e51c3,EBD,Laser,Laser Lipolysis,Laser Lipolysis,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",11,0,23,0,4,19,0,0,0,15,https://www.cartessaaesthetics.com/products/lipoai,https://technologies.dekalaser.com/,https://technologies.dekalaser.com/en-GB/productdocuments.aspx?item=lipo_ai,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,DEKA,10,,Motus PRO,MOVEO Pain-Free Hair Removal,prod_4a55b313638e,REC_0897,pf_3bfc41971a67,EBD,Laser,Alexandrite Laser,Alexandrite Laser,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",10,0,50,0,16,34,4,0,0,15,https://baylan-med.de/motus-pro/,https://deka-beauty.de/motus-pro,https://dekalaser.com/products/motus-pro/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,DEKA,10,,Onda PRO,Coolwaves Microwave,prod_de4fe30d53c9,REC_0899,pf_2be9bd961bf9,EBD,Body Contouring,Microwave,Microwave,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",13,0,30,0,11,19,0,0,0,15,https://www.deka-thailand.com/project/onda-pro/,http://www.dekalaser.com/en-GB/product.aspx?item=synchrohp,https://pdf.medicalexpo.com/pdf/deka/onda-pro-en/71176-275011.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,DEKA,10,,Schwarzy,TOP FMS Muscle Stimulation,prod_4222b0e4bac7,REC_0900,pf_6aecd60e187e,EBD,EMS,HIFEM,HIFEM,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",14,0,20,0,5,15,0,0,0,18,https://www.deka-thailand.com/project/schwarzy/,http://www.dekalaser.com/en-GB/product.aspx?item=synchrohp,https://www.dekalaser.com/en-GB/product.aspx?item=Schwarzy,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,DEKA,10,,SmartPICO,Picosecond Laser,prod_ff3fa57a6698,REC_0898,pf_6d047760312b,EBD,Laser,Picosecond Laser,Picosecond Laser,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",9,0,30,0,0,30,0,0,0,18,https://dekalaser.com/eventi-iframe/?iframe_url=https%3A%2F%2Ftechnologies.dekalaser.com%2Fen-GB%2Fproductdocuments.aspx%3Fitem%3DRedTouch&showFooter=false&showHeader=false,https://dekalaser.com/es/products/smartpico/,https://msa.sm.ee/ctrl/en/MeditsiiniSeade/andmed/17951,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Dongkook Pharma,5,,Elravie,Elravie,prod_6d65d588bcf6,REC_0964,pf_18b393ae623f,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,13,0,79,0,29,50,2,0,0,18,https://www.cosmo-korea.com/shop/product/12117-elravie-premier-ultra-volume-l-1-x-2-0-ml-1450,https://humedix.com/eng/home.php?go=Bmenu_02_04&code=04&item_num=49,http://www.bosa.co.kr/news/articleView.html?idxno=268290,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Dr. Babor,3,,BABOR Tech / SkinFusion,Skin Management Device,prod_c35e8fe440b4,REC_0062,pf_66ba73b5af28,EBD,HIFU,LIPUS,LIPUS,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",7,0,0,0,0,0,0,0,0,0,https://at.babor.com/expert-method/skinfusor,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,European Wellness Biomedical,2,,MF+ / EW,Precursor Stem Cells,prod_af930908355a,REC_0451,pf_ffc06b55a279,Regenerative,Cell Therapy,Stem Cell,Stem Cell,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",15,0,0,0,0,0,0,0,0,0,https://brochure.europeanwellness.info/,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,Galderma,18,,Alluzience,Ready-to-Use Liquid BoNT-A,prod_2dc6158c17cc,REC_0805,pf_ae2e2c190dd3,Injectables,Neurotoxin,Botulinum Toxin A,Botulinum Toxin A,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",13,0,32,0,2,30,4,0,0,15,https://agence-prd.ansm.sante.fr/php/ecodex/rcp/R0402294.htm,https://www.galderma.com/news/alluziencer-first-ready-use-bont-neuromodulator-receives-positive-decision-use-europe,https://www.medicines.org.uk/emc/product/13798/smpc,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Galderma,18,,Restylane SHAYPE,HA Filler for Chin,prod_a273bcba7400,REC_0807,pf_fdd84581ac3c,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",14,0,21,0,1,20,0,0,0,23,https://aestheticsdepot.ca/product/restylane-shaype-1-x-1-0ml/,https://www.galderma.com/bringing-innovation-life,http://www.galderma.com/,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Grand Aespio,1,,X-Lift,X-Lift / X-Line,prod_66ecebdf04bc,REC_0775,pf_3453fd9dc23b,Injectables,Biostimulator,PCL,PCL,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",11,0,0,0,0,0,0,0,0,0,https://aespio.blogspot.com/2019/04/fmc-fine-micro-cannula.html,,,,no_direct_spec_candidate | no_registration_evidence | no_official_indication,Keep as lower-priority monitoring item.
P2,48,Hugel,9,,Bylizen,HA Skin Booster,prod_825c38109f01,REC_0875,pf_574b7c9595aa,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",8,0,11,0,0,11,0,0,0,18,https://ca.byryzn-cosmetics.com/product/byryzn-br-ha-skin-booster-120ml/17/,https://cm.asiae.co.kr/en/article/2025112009084419714,https://www.hugel-inc.com/pr/recDctgaJHJuNarP9,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Hugel,9,,Dermalax,HA Filler Blob Technology,prod_95f3372fb201,REC_0876,pf_33bd2e731c87,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",13,0,83,0,10,73,7,0,0,18,https://aesthacares.com/product/dermalax/,https://www.hugel-inc.net/,https://kbeautypharm.com/product/dermalax-deep-plus/,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Hugel,9,,The Chaeum Premium No.1,HA Filler for Fine Lines,prod_aaed356a0a30,REC_0877,pf_385dce7e6f34,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",9,0,13,0,3,10,0,0,0,18,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-1,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-1,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-1,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Hugel,9,,The Chaeum Premium No.2,HA Filler for Moderate Wrinkles,prod_453907611a76,REC_0878,pf_894aca67aa21,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",11,0,27,0,10,17,2,0,0,18,https://bellepharm.com/product/Chaeum-Premium-2,https://medifellashop.com/product1/?idx=315,https://www.mjsmedicals.com/product/chaeum-premium-2/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Hugel,9,,The Chaeum Premium No.3,HA Filler for Deep Wrinkles,prod_c4df4d3ffc60,REC_0879,pf_6ab2ed519cd0,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",13,0,34,0,20,14,2,0,0,18,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-3,https://peakmedicalwholesale.com/product/the-chaeum-premium-no-3/,https://www.fillersfairy.com/product/chaeum-premium-3/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
